title,video_category,tags,views,likes,dislikes
Bellator 187: Conor McGregor storms the Bellator MMA Cage,Sports,"MMA|""Mixed Martial Arts""|""Sports""|""Bellator""|""Bellator MMA""|""Fighting""|""Fight""|""Fighter""|""UFC""|""Ultimate Fighting Championship""|""Strikeforce""|""WWE""|""Punch""|""Kick""|""Grappling""|""MMA highlights""|""MMA KO""|""MMA Knockouts""|""MMA best moments""|""MMA fights""|""MMA moves""|""MMA best fights""|""Analysis""|""Sports Analysis""|""Breakdown""|""Boxing""|""Martial Arts""|""Karate""|""BJJ""|""Brazilian Jiu-Jitsu""|""Judo""|""Taekwondo""|""Wrestling""|""Combat""|""Submission""|""Knock out""|""KO""|""Spike""|""Spike TV""|""Sports Highlights""|""Conor McGregor""",1267977,2028,304
"Jaylen Brown Full Highlights 2017.11.16 vs Warriors - 22 Pts, 7 Rebs, 2 Blks!",Sports,"nba|""basketball""|""dawkins""|""dawk""|""ins""|""dawkinsmta""|""Highlights""|""videos""",20772,361,5
"Maryse goes overboard prepping for Carmella and Big Cass' arrival: Total Divas, Nov. 15, 2017",Sports,"wwe|""world wrestling entertainment""|""wrestling""|""wrestler""|""wrestle""|""superstars""|""कुश्ती""|""पहलवान""|""डब्लू डब्लू ई""|""मैच""|""सुपरस्टार""|""व्यावसायिक कुश्ती""|""مصارعه""|""Total Divas""|""The Miz""|""Maryse""",379172,5794,244
Tony Hawk Answers Skateboarding Questions From Twitter | Tech Support | WIRED,Sports,"kickflip|""ollie""|""skate""|""skateboarding""|""tech support""|""tony hawk""|""twitter support""|""twitter tech support""|""900""|""how to skateboard""|""tony hawk skateboarding""|""tony hawk twitter""|""tony hawk's pro skater""|""tony hawk questions""|""tony hawk interview""|""tony hawk skate""|""skateboarding tutorial""|""how to skate""|""how to do a kickflip""|""how to ollie""|""tony hawk interview 2017""|""handplant""|""how to handplant""|""how to put on griptape""|""skating""|""answers questions""|""wired""|""wired.com""",525327,16698,188
NBA Countdown debates if Ben Simmons is the best all-around rookie ever | NBA Countdown | ESPN,Sports,"espn|""espn live""|""nba countdown""|""nba""|""basketball""|""ben simmons""|""ben simmons rookie""|""ben simmons highlights""|""ben simmons nba countdown""|""ben simmons espn""|""sixers""|""76ers""|""philadelphia 76ers""|""best rookies""|""nba rookies""|""rookie highlights""|""best nba highlights""|""nba espn""|""espn nba""",120991,1060,42
Bill Belichick Addresses the Midshipmen | A SEASON WITH NAVY FOOTBALL | SHOWTIME,Sports,"showtime|""shosports""|""sports""",30873,119,16
"Ben Simmons | Highlights vs Lakers (10.15.17) 18 Pts, 10 Asts, 9 Rebs, 5 Stl, 1 Blk",Sports,"Philadelphia|""76ers""|""Sixers""|""NBA""|""Ben""|""Simmons""|""Los Angeles""|""Lakers""",14190,89,5
Devin Booker has words with Lakers assistant Jesse Mermuys,Sports,"NBA|""Basketball""|""Sports""|""Los Angeles Lakers""|""Phoenix Suns""|""Devin Booker""",20292,10,102
Devin Booker And Julius Randle Wildcats Fight！“You The Full Of Shit”！,Sports,"NBA|""NBA Highlights""|""Devin Booker""|""Julius Randle""|""Devin Booker And Julius Randle Fight""",131762,150,23
Stunning MTB masterclass: Matt Jones | Frames Of Mind,Sports,"red bull|""redbull""|""action sports""|""extreme sports""|""Matt Jones""|""Matt""|""Jones""|""MTB""|""masterclass""|""Frames of mind""|""mountain bike""|""bike""|""mountain biking""|""downhill mountain biking""|""downhill""|""biking""|""trail""|""mountain""|""mountainbike""|""transworld""|""eurosport""|""trek""|""plus bike""|""rampage 2017""|""mx nation""|""specialized""|""cycling""|""cyclist""|""how to manual""|""2017""|""cornering""|""down""|""dh""|""difficult""|""fancy""|""editing""|""rotoscoping""|""impossible""|""people are awesome""|""tricks""|""stunts""|""best""|""video""|""riding""|""ride""|""freeride""|""dirt""|""enduro""|""jump""|""downhill mtb""|""uci""",187106,11363,39
NBA Daily Show: Nov. 14 - The Starters,Sports,"nba|""basketball""|""starters""",139806,2007,70
John Collins' Best Dunks So Far This Season,Sports,"Atlanta Hawks|""ATL Hawks""|""Hawks basketball""|""NBA""|""Atlanta basketball""|""Hawks NBA""|""Hawks videos""|""Hawks players""|""Hawks highlights""|""ATL sports""|""atlanta""|""dunks""|""win""|""flight""|""rookie""",3317,19,0
