title,video_category,tags,views,likes,dislikes
IGNITION 2017 LIVE - Day Two: Morning Session,News/Politics,"Business Insider|""IGNITION""|""IGNITION2017""|""Media""|""Marketing""|""Tech""|""Innovation""",3912,67,11
Veteran Congressman John Conyers Announces He Is Retiring | The View,News/Politics,"John Conyers|""congress""|""the view""|""hot topics""|""democrats""|""democratic party""",36945,243,271
"The rise of bad jobs, explained",News/Politics,"vox.com|""vox""|""explain""|""fair workweek""|""minimum wage""|""service""|""retail""|""fast food""|""labor""|""union""|""organized labor""|""wages""|""hours""|""scheduling""|""center for popular democracy""|""low-wage""|""low-income""|""carrie gleason""|""david autor""|""workers""",607186,15136,829
Mueller Said to Subpoena Trump's Deutsche Bank Records,News/Politics,Bloomberg,6979,91,48
Trump Dismantles Bears Ears National Monument,News/Politics,"The New York Times|""NY Times""|""NYT""|""Times Video""|""New York Times video""|""nytimes.com""|""news""|""bears ears""|""national monument""|""donald trump""|""native americans""|""utah""|""southern utah""|""president trump""",28378,211,463
California Fire Forces Thousands to Evacuate,News/Politics,"accidents|""affairs""|""america""|""ap""|""associated""|""barbara""|""breaking""|""business""|""california""|""commentary""|""current""|""disasters""|""evacuate""|""evacuations""|""finance""|""fire""|""fires""|""forces""|""general""|""headlines""|""latest""|""local""|""national""|""natural""|""news""|""north""|""online""|""politics""|""press""|""regional""|""reports""|""santa""|""states""|""style""|""thousands""|""today""|""top""|""united""|""video-us""|""wildfires""",8200,58,9
Senator's tax rant goes viral,News/Politics,"latest News|""Happening Now""|""CNN""|""Politics""|""US News""",443202,6943,3755
"PBS NewsHour Weekend full episode Dec. 2, 2017",News/Politics,[none],22020,167,22
See Meghan Markle on ‘90s Nickelodeon Show After Protesting Sexist Commercial,News/Politics,"nickelodeon|""1990s""|""lesson""|""prince harry""|""meghan markle""|""inside edition""|""royal family""|""wedding""|""1993""|""elementary school""|""tv show""|""linda ellerbee""|""cat-royalwedding""|""ivory""|""soap""|""social studies""|""ie royal wedding""|""throwback""",1034116,7814,1588
Matt Lauer: ‘There Are No Words To Express My Sorrow And Regret’ | TODAY,News/Politics,"The TODAY Show|""TODAY Show""|""TODAY""|""NBC""|""NBC News""|""Celebrity Interviews""|""TODAY Show Recipes""|""Fitness""|""Lifestyle""|""TODAY Show Interview""|""Ambush Makeover""|""Kathie Lee and Hoda""|""KLG and Hoda""|""matt lauer fired from nbc""|""matt lauer apology""|""matt lauer statement""|""matt lauer""|""fired""|""matt lauer fired""|""inappropriate sexual behavior""|""matt lauer 2017""|""matt lauer fired from today show""|""sexual misconduct""|""inappropriate""|""matt lauer today show""|""nbc fires matt lauer""|""matt lauer fired from today""",318883,1002,843
Jim Nabors dead at 87 (Thursday noon breaking report),News/Politics,[none],32221,161,17
"White House Press Briefing - November 30, 2017 | NBC News",News/Politics,"nbc news|""us news""|""politics""|""current events""|""top stories""|""white house""|""white house live""|""white house press briefing""|""white house briefing""|""president trump""|""trump""|""sarah sanders""|""sarah huckabee sanders""",14189,72,36
'I have taken poison' claims war criminal,News/Politics,"Telegraph|""News""|""World News""|""UK Newspaper""|""Telegraph YouTube""|""Daily News""|""Video News""|""World Events""",882653,2381,876
Outrageously Rude Burger King Manager Yells at Family,News/Politics,"2017|""Fail""|""News""|""USA""|""viralhog""|""Burger""|""King""|""Drive-thru""|""outrageously""|""employee""|""manager""|""fast food""|""restaurant""|""Ohio""",35235,166,40
Television icon Jim Nabors has passed away,News/Politics,"usatsyn|""television""|""usatoday_custom""|""vpc""|""the andy griffith show""|""the jim nabors show""|""obituary""|""jim nabors""|""obits""|""usatyoutube""",5019,46,1
2017 Christmas Decorations at the White House,News/Politics,[none],2304379,35108,24731
"White House pressed on Michael Flynn, Roy Moore",News/Politics,"latest News|""Happening Now""|""CNN""|""sarah sanders""|""politics""|""president donald trump""|""michael flynn""|""roy moore""|""white house press briefing""",96255,406,281
Veteran Congressman John Conyers Announces He Is Retiring | The View,News/Politics,"John Conyers|""congress""|""the view""|""hot topics""|""democrats""|""democratic party""",49071,280,458
Thomas Fire Destroys Homes,News/Politics,"CBS 2 News Evening|""Thomas Fire""|""Ventura County""|""homes""|""structures""|""David Goldstein""|""Randy Paige""|""Jeff Nguyen""",31711,152,24
Deadly California wildfire forces thousands to flee,News/Politics,"evacuate|""homes""|""firefighters""|""wildfire""|""battle""|""Thomas""|""fire""|""Ventura""|""California""|""25""|""000""|""acres""",50188,346,32
Why Is Jerusalem a Controversial Capital?,News/Politics,"The New York Times|""NY Times""|""NYT""|""Times Video""|""New York Times video""|""nytimes.com""|""news""|""Mahmoud Abbas""|""Palestine""|""Palestine National Authority""|""Jerusalem""|""Benjamin Netanyahu""|""Donald Trump""|""Israel""|""Middle East""|""International""|""President Trump""|""politics""|""capital""|""holy""",44955,473,107
The fight to make bad jobs better,News/Politics,"vox.com|""vox""|""explain""|""fair workweek""|""minimum wage""|""service""|""retail""|""fast food""|""labor""|""union""|""organized labor""|""wages""|""hours""|""scheduling""|""center for popular democracy""|""low-wage""|""low-income""|""carrie gleason""|""david autor""|""workers""",666861,16006,916
Mueller Said to Subpoena Trump's Deutsche Bank Records,News/Politics,Bloomberg,11053,120,85
California Fire Forces Thousands to Evacuate,News/Politics,"accidents|""affairs""|""america""|""ap""|""associated""|""barbara""|""breaking""|""business""|""california""|""commentary""|""current""|""disasters""|""evacuate""|""evacuations""|""finance""|""fire""|""fires""|""forces""|""general""|""headlines""|""latest""|""local""|""national""|""natural""|""news""|""north""|""online""|""politics""|""press""|""regional""|""reports""|""santa""|""states""|""style""|""thousands""|""today""|""top""|""united""|""video-us""|""wildfires""",11210,59,9
After the Show Show: National Cookie Day,News/Politics,"Fox Friends|""After Show""|""On Air""|""Primary Opinion""|""Fox News""|""News""",1217,31,4
"PBS NewsHour Weekend full episode Dec. 2, 2017",News/Politics,[none],22096,168,22
See Meghan Markle on ‘90s Nickelodeon Show After Protesting Sexist Commercial,News/Politics,"nickelodeon|""1990s""|""lesson""|""prince harry""|""meghan markle""|""inside edition""|""royal family""|""wedding""|""1993""|""elementary school""|""tv show""|""linda ellerbee""|""cat-royalwedding""|""ivory""|""soap""|""social studies""|""ie royal wedding""|""throwback""",1059355,7922,1626
Matt Lauer: ‘There Are No Words To Express My Sorrow And Regret’ | TODAY,News/Politics,"The TODAY Show|""TODAY Show""|""TODAY""|""NBC""|""NBC News""|""Celebrity Interviews""|""TODAY Show Recipes""|""Fitness""|""Lifestyle""|""TODAY Show Interview""|""Ambush Makeover""|""Kathie Lee and Hoda""|""KLG and Hoda""|""matt lauer fired from nbc""|""matt lauer apology""|""matt lauer statement""|""matt lauer""|""fired""|""matt lauer fired""|""inappropriate sexual behavior""|""matt lauer 2017""|""matt lauer fired from today show""|""sexual misconduct""|""inappropriate""|""matt lauer today show""|""nbc fires matt lauer""|""matt lauer fired from today""",322802,1013,847
Jim Nabors dead at 87 (Thursday noon breaking report),News/Politics,[none],32307,161,18
"White House Press Briefing - November 30, 2017 | NBC News",News/Politics,"nbc news|""us news""|""politics""|""current events""|""top stories""|""white house""|""white house live""|""white house press briefing""|""white house briefing""|""president trump""|""trump""|""sarah sanders""|""sarah huckabee sanders""",14276,72,36
'I have taken poison' claims war criminal,News/Politics,"Telegraph|""News""|""World News""|""UK Newspaper""|""Telegraph YouTube""|""Daily News""|""Video News""|""World Events""",899565,2435,887
Man risks life to save wild rabbit during SoCal wildfire | ABC7,News/Politics,"rabbit saved|""thomas fire""|""la conchita""|""animal rescue""",299090,10126,456
The US medical system is still haunted by slavery,News/Politics,"vox.com|""vox""|""explain""|""race""|""medicine""|""birth""|""Harriet Washington""|""Thomas Jefferson""|""James Marion Sims""|""WEB DuBois""|""black women""|""black history""|""medical racism""|""racism""|""doctors""|""Tuskegee""|""Jim Crow""|""sterilization""|""Fannie Lou Hamer""|""Margaret Sanger""|""health""|""health care""|""medical system""|""Anarcha""|""slavery""|""slaves""|""experimentation""|""institutional racism""|""gynecology""|""speculum""|""Southern Poverty Law Center""|""Mississippi appendectomy""|""Norplant""|""David Duke""|""ProPublica""|""racial disparities""|""infant""",437979,17508,6068
FBI director Christopher A. Wray testifies before the House Judiciary Committee,News/Politics,"breaking news video|""video updates""|""live video""|""live updates""|""breaking news""|""press conference""|""live speeches""|""real time coverage""|""Christopher A. Wray""|""wray""|""christopher wray""|""christopher wray testimony""|""FBI Director Christopher A. Wray""|""FBI Director""",32172,169,69
Gohmert Questions FBI Director Christopher Wray,News/Politics,[none],22283,235,82
Time Names Its 2017 Person Of The Year: Silence Breakers | Morning Joe | MSNBC,News/Politics,"Morning Joe|""Joe Scarborough""|""Mika Brzezinski""|""Willie Geist""|""MSNBC""|""MSNBC news""|""MSNBC live""|""MSNBC TV""|""news""|""breaking news""|""current events""|""US news""|""politics""|""politics news""|""political news""|""elections""|""time 2017 person of the year silence breakers""|""time magazine""|""assault""|""harassment""|""violence against women""|""time""|""sexual harassment""|""person of the year""|""harvey weinstein""|""me too""|""#metoo""|""time person of the year 2017""|""silence breakers""|""rose mcgowan""|""time person of the year""",141605,1832,684
How to Do the Invisible Box Challenge,News/Politics,"challenge|""social media""|""box""|""cheerleader""|""cat-offbeat""",357352,7969,543
Can you do the invisible box challenge?,News/Politics,"uk news|""invisible box""|""invisible box video""|""invisible box challenge""|""box videos""|""invisible box trend""|""new viral trend""|""viral videos""|""planking""|""ice bucket challenge""|""mannequin challenge""|""cinnamon eating""|""box challenge""|""invisible box prank""|""prank""|""invisible box trick""|""sport""|""tricks""|""trick""|""world news""|""world""|""viral news""|""viral video""|""guardian invisible box""|""invisible box step""|""invisible box youtube""|""the guardian""",169527,378,36
Thomas Fire Destroys Homes,News/Politics,"CBS 2 News Evening|""Thomas Fire""|""Ventura County""|""homes""|""structures""|""David Goldstein""|""Randy Paige""|""Jeff Nguyen""",46993,192,28
FCC’s Guide To Ruining The Internet,News/Politics,"net neutrality|""net neutrality petition""|""net neutrality explained""|""net neutrality vote""|""net neutrality repeal""|""net neutrality bill""|""net neutrality meaning""|""net neutrality definition""|""net neutrality trump""|""net neutrality john oliver""|""net neutrality 2017""|""net neutrality cgp grey""|""net neutrality debate""|""net neutrality fcc""|""net neutrality last week tonight""|""last week tonight""|""ajit pai""|""fcc""|""beme""|""bemenews""|""casey neistat""|""news""|""youtube casey neistat""|""casey neistat cnn""",60221,4042,204
The 10 Great Performers of 2017 (And Why We Chose Them),News/Politics,"The New York Times|""NY Times""|""NYT""|""Times Video""|""New York Times video""|""nytimes.com""|""news""|""a. o. scott""|""Wesley Morris""|""saoirse ronan""|""Lady Bird""|""call me by your name""|""get out""|""critics""",4378,268,10
"White House pressed on Michael Flynn, Roy Moore",News/Politics,"latest News|""Happening Now""|""CNN""|""sarah sanders""|""politics""|""president donald trump""|""michael flynn""|""roy moore""|""white house press briefing""",105911,430,322
Deadly California wildfire forces thousands to flee,News/Politics,"evacuate|""homes""|""firefighters""|""wildfire""|""battle""|""Thomas""|""fire""|""Ventura""|""California""|""25""|""000""|""acres""",113304,688,49
Veteran Congressman John Conyers Announces He Is Retiring | The View,News/Politics,"John Conyers|""congress""|""the view""|""hot topics""|""democrats""|""democratic party""",51012,284,470
California Fire Forces Thousands to Evacuate,News/Politics,"accidents|""affairs""|""america""|""ap""|""associated""|""barbara""|""breaking""|""business""|""california""|""commentary""|""current""|""disasters""|""evacuate""|""evacuations""|""finance""|""fire""|""fires""|""forces""|""general""|""headlines""|""latest""|""local""|""national""|""natural""|""news""|""north""|""online""|""politics""|""press""|""regional""|""reports""|""santa""|""states""|""style""|""thousands""|""today""|""top""|""united""|""video-us""|""wildfires""",14073,69,9
Mueller Said to Subpoena Trump's Deutsche Bank Records,News/Politics,Bloomberg,11378,125,86
After the Show Show: National Cookie Day,News/Politics,"Fox Friends|""After Show""|""On Air""|""Primary Opinion""|""Fox News""|""News""",1233,32,4
"PBS NewsHour Weekend full episode Dec. 2, 2017",News/Politics,[none],22186,168,22
Man risks life to save wild rabbit during SoCal wildfire | ABC7,News/Politics,"rabbit saved|""thomas fire""|""la conchita""|""animal rescue""",690451,18128,968
NASA's plan to save Earth from a giant asteroid,News/Politics,"vox.com|""vox""|""explain""|""gravity tractor""|""nasa asteroids""|""asteroid collision""|""asteroids""|""asteroid collision plan""|""asteroid mission""|""asteroid impact mission""|""dart mission""|""asteroid redirect""|""meteor impact""|""didymoon""|""near earth objects""|""nasa cneos""|""nasa jpl asteroids""|""hodges meteorite""|""chelyabinsk meteor""|""chelyabinsk""|""asteroid threat""|""meteor hit""|""nasa meteor""|""meteor crater""|""impact crator""|""nasa asteroid plan""|""chicxulub""|""deep impact asteroid""|""asteroid dinosaurs""|""armageddon asteroid""",534807,16619,498
Gohmert Questions FBI Director Christopher Wray,News/Politics,[none],42292,348,207
Lindsey Vonn: I won't be representing Trump at Olympics,News/Politics,"latest News|""Happening Now""|""CNN""|""President Trump""|""Sports""|""Lindsey Vonn""",119646,2112,3224
Senator Al Franken speaks on Senate floor,News/Politics,"breaking news video|""video updates""|""live video""|""live updates""|""breaking news""|""press conference""|""live speeches""|""real time coverage""|""Sen. Al Franken""|""Al Franken""|""al franken speech""|""al franken speaking""|""al franken live""|""al franken senate""|""al franken resignation""|""al franken resigns""|""al franken resignation announcement""|""franken""|""al franken resignation speech""",16445,71,63
Time Names Its 2017 Person Of The Year: Silence Breakers | Morning Joe | MSNBC,News/Politics,"Morning Joe|""Joe Scarborough""|""Mika Brzezinski""|""Willie Geist""|""MSNBC""|""MSNBC news""|""MSNBC live""|""MSNBC TV""|""news""|""breaking news""|""current events""|""US news""|""politics""|""politics news""|""political news""|""elections""|""time 2017 person of the year silence breakers""|""time magazine""|""assault""|""harassment""|""violence against women""|""time""|""sexual harassment""|""person of the year""|""harvey weinstein""|""me too""|""#metoo""|""time person of the year 2017""|""silence breakers""|""rose mcgowan""|""time person of the year""",155631,1930,867
How to Do the Invisible Box Challenge,News/Politics,"challenge|""social media""|""box""|""cheerleader""|""cat-offbeat""|""Invisible box""|""video""|""walk on air""|""manvel high school""|""texas""|""inside edition""|""ie trending""|""twitter""|""viral""",572554,10367,758
California wildfires prompt state of emergency,News/Politics,"California|""Los Angeles""|""fire""|""fires""|""wildfires""",2785,6,3
TIME Person of the Year 2017: The Silence Breakers | POY 2017 | TIME,News/Politics,"me too movement|""#metoo""|""women""|""weinstein""|""harvey weinstein""|""me too""|""sexual""|""harvey""|""harassment""|""sexual harassment""|""rape""|""sexual assault""|""assault""|""movement""|""me""|""too""|""sexual violence""|""campaign""|""sexual harrassment""|""person of the year""|""time magazine""|""time person of the year""|""time person of the year 2017""|""president trump""|""person of the year 2017""|""time person of the year list""|""Time""|""magazine""|""time.com""|""news today""|""world news""|""interview""|""health""|""politics""|""entertainment""|""business""|""news""|""lifestyle""|""video""",78804,1878,252
Can you do the invisible box challenge?,News/Politics,"uk news|""invisible box""|""invisible box video""|""invisible box challenge""|""box videos""|""invisible box trend""|""new viral trend""|""viral videos""|""planking""|""ice bucket challenge""|""mannequin challenge""|""cinnamon eating""|""box challenge""|""invisible box prank""|""prank""|""invisible box trick""|""sport""|""tricks""|""trick""|""world news""|""world""|""viral news""|""viral video""|""guardian invisible box""|""invisible box step""|""invisible box youtube""|""the guardian""",263038,914,74
Why Is Jerusalem a Controversial Capital?,News/Politics,"The New York Times|""NY Times""|""NYT""|""Times Video""|""New York Times video""|""nytimes.com""|""news""|""Mahmoud Abbas""|""Palestine""|""Palestine National Authority""|""Jerusalem""|""Benjamin Netanyahu""|""Donald Trump""|""Israel""|""Middle East""|""International""|""President Trump""|""politics""|""capital""|""holy""",86049,705,206
FCC’s Guide To Ruining The Internet,News/Politics,"net neutrality|""net neutrality petition""|""net neutrality explained""|""net neutrality vote""|""net neutrality repeal""|""net neutrality bill""|""net neutrality meaning""|""net neutrality definition""|""net neutrality trump""|""net neutrality john oliver""|""net neutrality 2017""|""net neutrality cgp grey""|""net neutrality debate""|""net neutrality fcc""|""net neutrality last week tonight""|""last week tonight""|""ajit pai""|""fcc""|""beme""|""bemenews""|""casey neistat""|""news""|""youtube casey neistat""|""casey neistat cnn""",67293,4363,213
Thomas Fire Destroys Homes,News/Politics,"CBS 2 News Evening|""Thomas Fire""|""Ventura County""|""homes""|""structures""|""David Goldstein""|""Randy Paige""|""Jeff Nguyen""",50219,202,28
Deadly California wildfire forces thousands to flee,News/Politics,"evacuate|""homes""|""firefighters""|""wildfire""|""battle""|""Thomas""|""fire""|""Ventura""|""California""|""25""|""000""|""acres""",169986,934,70
Veteran Congressman John Conyers Announces He Is Retiring | The View,News/Politics,"John Conyers|""congress""|""the view""|""hot topics""|""democrats""|""democratic party""",51666,285,475
California Fire Forces Thousands to Evacuate,News/Politics,"accidents|""affairs""|""america""|""ap""|""associated""|""barbara""|""breaking""|""business""|""california""|""commentary""|""current""|""disasters""|""evacuate""|""evacuations""|""finance""|""fire""|""fires""|""forces""|""general""|""headlines""|""latest""|""local""|""national""|""natural""|""news""|""north""|""online""|""politics""|""press""|""regional""|""reports""|""santa""|""states""|""style""|""thousands""|""today""|""top""|""united""|""video-us""|""wildfires""",15338,71,10
Mueller Said to Subpoena Trump's Deutsche Bank Records,News/Politics,Bloomberg,11515,127,87
Brexit Talks: What does 'regulatory alignment' mean? - BBC News,News/Politics,"bbc|""bbc news""|""news""|""regulatory""|""alignment""|""regulatory alignment""|""regulatory divergence""|""brexit""|""brexit talks""|""brexit fail""|""theresa may""|""north ireland""|""northern ireland""|""irish""|""irish border""|""hard border""|""brexit bill""|""dup""",172948,763,194
NASA's plan to save Earth from a giant asteroid,News/Politics,"vox.com|""vox""|""explain""|""gravity tractor""|""nasa asteroids""|""asteroid collision""|""asteroids""|""asteroid collision plan""|""asteroid mission""|""asteroid impact mission""|""dart mission""|""asteroid redirect""|""meteor impact""|""didymoon""|""near earth objects""|""nasa cneos""|""nasa jpl asteroids""|""hodges meteorite""|""chelyabinsk meteor""|""chelyabinsk""|""asteroid threat""|""meteor hit""|""nasa meteor""|""meteor crater""|""impact crator""|""nasa asteroid plan""|""chicxulub""|""deep impact asteroid""|""asteroid dinosaurs""|""armageddon asteroid""",813511,21438,814
Man risks life to save wild rabbit during SoCal wildfire | ABC7,News/Politics,"rabbit saved|""thomas fire""|""la conchita""|""animal rescue""",837657,20576,1115
Gohmert Questions FBI Director Christopher Wray,News/Politics,[none],47960,368,256
Lindsey Vonn: I won't be representing Trump at Olympics,News/Politics,"latest News|""Happening Now""|""CNN""|""President Trump""|""Sports""|""Lindsey Vonn""",183733,2897,4786
FBI director Christopher A. Wray testifies before the House Judiciary Committee,News/Politics,"breaking news video|""video updates""|""live video""|""live updates""|""breaking news""|""press conference""|""live speeches""|""real time coverage""|""Christopher A. Wray""|""wray""|""christopher wray""|""christopher wray testimony""|""FBI Director Christopher A. Wray""|""FBI Director""",36910,195,86
How to Do the Invisible Box Challenge,News/Politics,"challenge|""social media""|""box""|""cheerleader""|""cat-offbeat""|""Invisible box""|""video""|""walk on air""|""manvel high school""|""texas""|""inside edition""|""ie trending""|""twitter""|""viral""",900354,13522,847
Time Names Its 2017 Person Of The Year: Silence Breakers | Morning Joe | MSNBC,News/Politics,"Morning Joe|""Joe Scarborough""|""Mika Brzezinski""|""Willie Geist""|""MSNBC""|""MSNBC news""|""MSNBC live""|""MSNBC TV""|""news""|""breaking news""|""current events""|""US news""|""politics""|""politics news""|""political news""|""elections""|""time 2017 person of the year silence breakers""|""time magazine""|""assault""|""harassment""|""violence against women""|""time""|""sexual harassment""|""person of the year""|""harvey weinstein""|""me too""|""#metoo""|""time person of the year 2017""|""silence breakers""|""rose mcgowan""|""time person of the year""",159919,1954,907
California wildfires prompt state of emergency,News/Politics,"California|""Los Angeles""|""fire""|""fires""|""wildfires""",3033,7,3
The 10 Great Performers of 2017 (And Why We Chose Them),News/Politics,"The New York Times|""NY Times""|""NYT""|""Times Video""|""New York Times video""|""nytimes.com""|""news""|""a. o. scott""|""Wesley Morris""|""saoirse ronan""|""Lady Bird""|""call me by your name""|""get out""|""critics""",9566,436,16
TIME Person of the Year 2017: The Silence Breakers | POY 2017 | TIME,News/Politics,"me too movement|""#metoo""|""women""|""weinstein""|""harvey weinstein""|""me too""|""sexual""|""harvey""|""harassment""|""sexual harassment""|""rape""|""sexual assault""|""assault""|""movement""|""me""|""too""|""sexual violence""|""campaign""|""sexual harrassment""|""person of the year""|""time magazine""|""time person of the year""|""time person of the year 2017""|""president trump""|""person of the year 2017""|""time person of the year list""|""Time""|""magazine""|""time.com""|""news today""|""world news""|""interview""|""health""|""politics""|""entertainment""|""business""|""news""|""lifestyle""|""video""",84195,1942,263
Can you do the invisible box challenge?,News/Politics,"uk news|""invisible box""|""invisible box video""|""invisible box challenge""|""box videos""|""invisible box trend""|""new viral trend""|""viral videos""|""planking""|""ice bucket challenge""|""mannequin challenge""|""cinnamon eating""|""box challenge""|""invisible box prank""|""prank""|""invisible box trick""|""sport""|""tricks""|""trick""|""world news""|""world""|""viral news""|""viral video""|""guardian invisible box""|""invisible box step""|""invisible box youtube""|""the guardian""",344792,1215,86
FCC’s Guide To Ruining The Internet,News/Politics,"net neutrality|""net neutrality petition""|""net neutrality explained""|""net neutrality vote""|""net neutrality repeal""|""net neutrality bill""|""net neutrality meaning""|""net neutrality definition""|""net neutrality trump""|""net neutrality john oliver""|""net neutrality 2017""|""net neutrality cgp grey""|""net neutrality debate""|""net neutrality fcc""|""net neutrality last week tonight""|""last week tonight""|""ajit pai""|""fcc""|""beme""|""bemenews""|""casey neistat""|""news""|""youtube casey neistat""|""casey neistat cnn""",70146,4489,219
Thomas Fire Destroys Homes,News/Politics,"CBS 2 News Evening|""Thomas Fire""|""Ventura County""|""homes""|""structures""|""David Goldstein""|""Randy Paige""|""Jeff Nguyen""",51736,208,28
Deadly California wildfire forces thousands to flee,News/Politics,"evacuate|""homes""|""firefighters""|""wildfire""|""battle""|""Thomas""|""fire""|""Ventura""|""California""|""25""|""000""|""acres""",198371,1031,72
Veteran Congressman John Conyers Announces He Is Retiring | The View,News/Politics,"John Conyers|""congress""|""the view""|""hot topics""|""democrats""|""democratic party""",52156,286,475
California Fire Forces Thousands to Evacuate,News/Politics,"accidents|""affairs""|""america""|""ap""|""associated""|""barbara""|""breaking""|""business""|""california""|""commentary""|""current""|""disasters""|""evacuate""|""evacuations""|""finance""|""fire""|""fires""|""forces""|""general""|""headlines""|""latest""|""local""|""national""|""natural""|""news""|""north""|""online""|""politics""|""press""|""regional""|""reports""|""santa""|""states""|""style""|""thousands""|""today""|""top""|""united""|""video-us""|""wildfires""",15889,74,10
Mueller Said to Subpoena Trump's Deutsche Bank Records,News/Politics,Bloomberg,11647,128,89
Brexit Talks: What does 'regulatory alignment' mean? - BBC News,News/Politics,"bbc|""bbc news""|""news""|""regulatory""|""alignment""|""regulatory alignment""|""regulatory divergence""|""brexit""|""brexit talks""|""brexit fail""|""theresa may""|""north ireland""|""northern ireland""|""irish""|""irish border""|""hard border""|""brexit bill""|""dup""",173696,766,196
Footage of starving polar bear exposes climate change impact,News/Politics,"environment|""world""|""starving polar bear""|""polar bear video""|""arctic starving bear""|""guardian climate change""|""video""|""polar bear""|""polar bear starving""|""climate change""|""guardian""|""the guardian""|""why is it illegal to feed polar bears""|""hungry""|""melting ice caps""",688274,5945,2455
Firefighters make progress in California fires,News/Politics,"California|""Fires""|""Forest fires""",14670,90,23
NASA's plan to save Earth from a giant asteroid,News/Politics,"vox.com|""vox""|""explain""|""gravity tractor""|""nasa asteroids""|""asteroid collision""|""asteroids""|""asteroid collision plan""|""asteroid mission""|""asteroid impact mission""|""dart mission""|""asteroid redirect""|""meteor impact""|""didymoon""|""near earth objects""|""nasa cneos""|""nasa jpl asteroids""|""hodges meteorite""|""chelyabinsk meteor""|""chelyabinsk""|""asteroid threat""|""meteor hit""|""nasa meteor""|""meteor crater""|""impact crator""|""nasa asteroid plan""|""chicxulub""|""deep impact asteroid""|""asteroid dinosaurs""|""armageddon asteroid""",937794,23595,930
Man risks life to save wild rabbit during SoCal wildfire | ABC7,News/Politics,"rabbit saved|""thomas fire""|""la conchita""|""animal rescue""",890455,21227,1163
"ISIS defeated in Iraq, officials say",News/Politics,"ISIS defeated in Iraq|""ISIS""|""defeated""|""ISIS defeated""|""Iraq""|""liberated""|""militants""|""fighters""|""islamic state""|""cbc""|""cbc news""",6963,153,16
Lindsey Vonn: I won't be representing Trump at Olympics,News/Politics,"latest News|""Happening Now""|""CNN""|""President Trump""|""Sports""|""Lindsey Vonn""",203811,3023,5028
Gohmert Questions FBI Director Christopher Wray,News/Politics,[none],48792,370,257
FBI director Christopher A. Wray testifies before the House Judiciary Committee,News/Politics,"breaking news video|""video updates""|""live video""|""live updates""|""breaking news""|""press conference""|""live speeches""|""real time coverage""|""Christopher A. Wray""|""wray""|""christopher wray""|""christopher wray testimony""|""FBI Director Christopher A. Wray""|""FBI Director""",37199,195,86
How to Do the Invisible Box Challenge,News/Politics,"challenge|""social media""|""box""|""cheerleader""|""cat-offbeat""|""Invisible box""|""video""|""walk on air""|""manvel high school""|""texas""|""inside edition""|""ie trending""|""twitter""|""viral""",1134487,15713,920
Time Names Its 2017 Person Of The Year: Silence Breakers | Morning Joe | MSNBC,News/Politics,"Morning Joe|""Joe Scarborough""|""Mika Brzezinski""|""Willie Geist""|""MSNBC""|""MSNBC news""|""MSNBC live""|""MSNBC TV""|""news""|""breaking news""|""current events""|""US news""|""politics""|""politics news""|""political news""|""elections""|""time 2017 person of the year silence breakers""|""time magazine""|""assault""|""harassment""|""violence against women""|""time""|""sexual harassment""|""person of the year""|""harvey weinstein""|""me too""|""#metoo""|""time person of the year 2017""|""silence breakers""|""rose mcgowan""|""time person of the year""",162868,1966,933
The 10 Great Performers of 2017 (And Why We Chose Them),News/Politics,"The New York Times|""NY Times""|""NYT""|""Times Video""|""New York Times video""|""nytimes.com""|""news""|""a. o. scott""|""Wesley Morris""|""saoirse ronan""|""Lady Bird""|""call me by your name""|""get out""|""critics""",20502,754,28
California wildfires prompt state of emergency,News/Politics,"California|""Los Angeles""|""fire""|""fires""|""wildfires""",3128,8,3
TIME Person of the Year 2017: The Silence Breakers | POY 2017 | TIME,News/Politics,"me too movement|""#metoo""|""women""|""weinstein""|""harvey weinstein""|""me too""|""sexual""|""harvey""|""harassment""|""sexual harassment""|""rape""|""sexual assault""|""assault""|""movement""|""me""|""too""|""sexual violence""|""campaign""|""sexual harrassment""|""person of the year""|""time magazine""|""time person of the year""|""time person of the year 2017""|""president trump""|""person of the year 2017""|""time person of the year list""|""Time""|""magazine""|""time.com""|""news today""|""world news""|""interview""|""health""|""politics""|""entertainment""|""business""|""news""|""lifestyle""|""video""",88560,2035,273
Thomas Fire Destroys Homes,News/Politics,"CBS 2 News Evening|""Thomas Fire""|""Ventura County""|""homes""|""structures""|""David Goldstein""|""Randy Paige""|""Jeff Nguyen""",52632,212,28
Deadly California wildfire forces thousands to flee,News/Politics,"evacuate|""homes""|""firefighters""|""wildfire""|""battle""|""Thomas""|""fire""|""Ventura""|""California""|""25""|""000""|""acres""",210714,1065,74
FCC’s Guide To Ruining The Internet,News/Politics,"net neutrality|""net neutrality petition""|""net neutrality explained""|""net neutrality vote""|""net neutrality repeal""|""net neutrality bill""|""net neutrality meaning""|""net neutrality definition""|""net neutrality trump""|""net neutrality john oliver""|""net neutrality 2017""|""net neutrality cgp grey""|""net neutrality debate""|""net neutrality fcc""|""net neutrality last week tonight""|""last week tonight""|""ajit pai""|""fcc""|""beme""|""bemenews""|""casey neistat""|""news""|""youtube casey neistat""|""casey neistat cnn""",71877,4559,226
