title,video_category,tags,views,likes,dislikes
Imagine Dragons - Thunder (Live On The Ellen DeGeneres Show/2017),Music,Imagine Dragons Thunder Evolve Ellen DeGeneres Ellen show,637040,30430,346
"Pitbull, Fifth Harmony - Por Favor (Official Video)",Music,"Becky G|""Daddy Yankee""|""Ozuna""|""Wisin""|""Fifth Harmony""|""Camila Cabello""|""Pitbull""|""Yandel""|""Bad Bunny""|""Dom Omar""|""Enrique Iglesias""|""Tour""|""Weekend""|""Jay z""|""French Montana""|""Latin music""|""reggaeton""|""Trap""|""Latin Trap""|""Farrucko""",5069078,184494,9587
[OFFICIAL VIDEO] Deck The Halls - Pentatonix,Music,"Pentatonix|""Penatonix""|""PTX""|""PTXofficial""|""Mitch Grassi""|""Kirstie Maldonado""|""Scott Hoying""|""Avi Kaplan""|""Kevin""|""Olusola""|""K-O.""|""Cello""|""Cellobox""|""Beatbox""|""A Cappella""|""Harmony""|""Acapella""|""Acappela""|""Choir""|""Singing Competition""|""The Sing-Off""|""Sing-Off""|""Reality TV""|""Sing""|""Singing""|""Chorus""|""Sara Bareilles""|""Shawn Stockman""|""Ben Folds""|""Ben Folds 5""|""American Idol""|""X-Factor""|""The Voice""|""Voice""|""Pitch Perfect""",2647145,106438,3121
Galantis & Throttle - Tell Me You Love Me (Official Music Video),Music,"Galantis|""Throttle""|""Tell me you love""|""official music video""|""galantis official""|""come on and say it now""|""come on say it now""|""galantis tell me you love me""|""throttle tell me you love me""|""galantis throttle""|""throttle official""|""throttle music""|""new galantis""|""galantis song""|""tell me you love me galantis""|""tell me you love me throttle""|""galantis throttle collab""|""tell me u love me""|""galantis oh baby""|""galantis its easy""|""say it a million times tell me you love me""",252868,15415,196
MEGA JAM DAY,Music,"andrew|""huang""|""andrew huang""|""music""|""musician""|""producer""|""song""|""canadian""|""canada""|""toronto""|""ontario""|""dotan""|""dotan negrin""|""negrin""|""piano around the world""|""piano""|""keys""|""keyboard""|""native instruments""|""ni""|""komplete""|""kontrol""|""komplete kontrol""|""s61""|""mkii""|""mk2""|""maschine""|""ableton""|""live""|""instrumental""|""improv""|""jam""|""session""|""improvised""|""giveaway""|""jazz""|""hip-hop""|""beat""|""dnb""|""drum and bass""|""drum n bass""|""drum""|""bass""|""making beats""|""track""|""recording""|""dance""|""pop""|""house""|""trance""",91888,5572,40
"Miguel - Come Through and Chill (Audio) ft. J. Cole, Salaam Remi",Music,"ByStorm Entertainment/RCA Records|""Come Through and Chill""|""Miguel feat. J. Cole & Salaam Remi""|""R&B""",739189,28981,325
Darren Criss - I Don’t Mind (Official Music Video),Music,"Darren Criss I Don’t Mind|""I Don’t Mind Darren Criss""|""New music Darren Criss""|""I Don’t Mind Official Video""|""Darren Criss I Don’t Mind video""|""Darren Criss Official Video""|""Darren Criss""|""Darren Criss music""|""Darren Criss Homework""|""Homework Darren Criss""|""Darren Criss Dance""|""Dance Darren Cris""|""Darren Cris""|""Darren Chris""|""Darren Criss Glee""|""I Don’t Mind""|""I don't mind offiical music video""|""darren criss official videos""|""don't mind music video""|""i don't mind music video""",66787,7283,24
Melissa Benoist Sings Running Home To You | Crisis On Earth X | Supergirl S3x8,Music,"Legofreedom1|""crisis on earth x""|""arrow""|""the flash""|""supergirl""|""flash duet""|""supergirl duet""|""flash musical""|""crisis on earth x arrow""|""legends of tomorrow""|""barry and iris wedding""|""barry and iris's wedding""|""running home to you""|""the flash wedding""|""the flash crisis on earth x""|""supergirl crisis on earth x""|""crisis on earth x part 3""|""crisis on earth part 4""|""crisis on earth x part 1""|""crisis on earth part 2""|""pagey""|""home""|""melissa benoist""|""supergirl singing""|""melissa benoist singing""|""crossover""",20020,486,2
Harry Styles - Kiwi - ARIA Awards 2017,Music,"Harry Styles|""Kiwi""|""ARIAS""|""2017""|""HD Video""|""HQ Audio""|""ARIA Awards""|""Australian Record Industry Awards""|""Live""|""High Quality Audio""|""High Definition Video""|""Concert""",176357,9509,40
2018 Rock + Metal Grammy Nominees Revealed,Music,"2018 grammy|""grammys""|""grammy nominees""|""60th annual gammy awards""|""nothing more""|""foo fighters""|""metallica""|""mastodon""|""metallica grammy""|""foo fighters grammy""|""rock""|""hard rock""|""metal""|""heavy metal""|""news""|""loudwire""",24102,729,23
RAINSFORD - Intentions feat. Twin Shadow [Official Music Video],Music,"rainsford|""rainey""|""rainey qualley""|""twin shadow""|""intentions""",7498,198,20
Grammys 2018 Nominations Announced | Billboard News,Music,"billboard news|""billboard""|""official billboard channel""|""billboard channel""|""official""|""news""|""music""|""entertainment""|""music news""|""grammys""|""grammy awards""|""2018 grammys""|""grammys 2018""|""grammy awards 2018""|""2018 grammy awards""|""grammy nominations""|""jay z""|""jay-z""|""jayz""|""Childish Gambino""|""childish""|""gambino""|""Kendrick Lamar""|""bruno mars""|""lorde""|""kendrick""|""lamar""|""Despacito""|""julia michaels""|""sza""|""khalid""|""Alessia Cara""|""lil uzi vert""|""4:44""|""damn.""|""kevan kenney""|""2017""",3928,82,13
Cam'ron - Dinner Time (Mase Diss Track - Official Audio),Music,"cam'ron|""camron""|""killa cam""|""cam'ron 2017""|""cam'ron music""|""harlem""|""dipset""|""new york rap""|""hip hop""|""dinner time""|""can'ron dinner time""|""dinner time cam'ron""|""mase diss track""|""cam'ron mase""|""cam'ron mase diss track""|""mass diss""|""cam'ron mase diss""|""cam'ron official""|""mase 2017""|""mase official""|""dinner time official""|""dinner time 2017""",980944,8335,2517
Demi Lovato - Tell Me You Love Me,Music,"Demi Lovato|""Tell Me You Love Me""|""Jesse Williams""|""Demi""|""Lovato""|""Tell""|""Me""|""You""|""Love""|""Island""|""Records""|""Pop""",12310289,905712,15947
G-Eazy & Halsey - Him & I (Official Video),Music,"BPG/RVG/RCA Records|""G-Eazy & Halsey""|""Him & I""|""Rap""",3853829,257470,3468
Lindsey Stirling - Carol of the Bells,Music,"lindsey|""lindsay""|""violin""|""dubstep""|""electronic""|""sterling""|""stirling""|""christmas""|""carol""|""bells""|""of the""|""xmas""|""warmer in the winter""|""holiday""|""cover""|""music""",1254472,103121,962
Taylor Swift - I Did Something Bad (Cover) | By Shoshana Bean and Cynthia Erivo,Music,"taylor swift|""reputation""|""acoustic""|""live""|""soul""|""pop""|""music""|""viola""|""violin""|""cello""|""broadway""|""wicked""|""the color purple""|""cover""",218100,8783,235
Selena Gomez Tearfully Accepts Woman of the Year Award at Billboard's Women in Music 2017,Music,"billboard|""billboard channel""|""official""|""billboard magazine""|""music""|""official billboard channel""|""selena gomez""|""women in music""|""women in music 2017""|""wim""|""wim 2017""|""speech""|""woman of the year""|""wolves""|""bad liar""|""pop""|""pop music""|""acceptance""|""acceptance speech""|""crying""|""selena""|""gomez""|""selena gomez women in music""|""women""|""in""|""selena gomez woman of the year""|""selena gomez acceptance speech""|""2017""|""singer""|""songwriter""",3428217,102305,3451
Juicy J - Kamasutra (Audio) ft. Cardi B,Music,"Juicy|""Kamasutra""|""(Audio)""|""Mo'""|""Faces""|""Rap/Hip-Hop""",413168,7465,3649
Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],Music,"edsheeran|""ed sheeran""|""acoustic""|""live""|""cover""|""official""|""remix""|""official video""|""lyrics""|""session""|""beyonce""|""beyonce live""",14197878,768281,13155
Sia - Candy Cane Lane,Music,Sia Candy Cane Lane Holiday,693228,43385,878
Five Finger Death Punch - Gone Away (Lyric Video),Music,"Five|""Finger""|""Death""|""Punch""|""Metal""|""Gone""|""Away""|""GreatestHits""|""Offspring""|""music""|""music video""|""vydia""|""Gone Away""|""Five Finger Death Punch""|""A Decade Of Destruction""|""2017""|""Prospect Park""|""Nick Hipa""|""Bryan Holland""|""vevo""",373069,19254,411
Martin Garrix & David Guetta - So Far Away (feat. Jamie Scott & Romy Dya) (Official Video),Music,"Martin Garrix|""EDM""|""Animals""|""Wizard""|""Proxy""|""BFAM""|""Tremor""|""GRX""|""Ultra""|""EDC""|""Dance music""|""Martin""|""Garrix""|""House""|""Techno""|""Hardwell""|""Tiesto""|""Skrillex""|""Avicii""|""Virus""|""Beatport""|""DJ Mag""|""David Guetta""|""in the name of love""|""jamie scott""|""romy dya""|""so far away""",2347274,193991,2255
Chris Stapleton - A Simple Song (Audio),Music,"Chris|""Stapleton""|""Simple""|""Song""|""Mercury""|""Nashville""|""Country""",116992,2326,91
The New Snapchat in 60 Seconds,Music,"new snapchat|""version 2""|""snap inc""|""brandnew""|""update""|""software""|""snap""|""new update""|""redesign""|""reorganize""|""Snapchat""",2944563,0,0
James Arthur - Naked,Music,"james arthur|""naked""|""arthur""|""impossible""|""can i be him""|""back from the edge""|""say you won't let go""|""sun comes up""|""uk""|""singer""|""x factor""|""x faktor""|""Columbia""|""James Arthur""|""Naked""|""Pop""",297306,24903,103
Hunter Hayes - More (Part Two Of Pictures),Music,"Hunter|""Hayes""|""more""|""pictures""|""you should be loved""|""hunter hayes""|""part two""|""throwback""|""official music video""",46460,1783,49
Luke Bryan - Out Of Nowhere Girl (Audio),Music,"Luke|""Bryan""|""Out""|""Of""|""Nowhere""|""Girl""|""Capitol""|""Records""|""Nashville""|""Country""",77152,4057,75
Why aren't you likable?,Music,"tessa violet|""vlogger""|""video blogger""|""youtuber""|""meekakitty""|""original music""|""youtube musician""",82239,10586,53
K. Michelle - Kim K (Official Audio),Music,"KIm K|""Kim Kardashian""|""K. Michelle""|""K.Michelle Music""|""Official Audio""|""Atlantic Records""|""Warner Music Group""|""The People I Used To Know""|""KIMBERLY: The People I Used To Know""|""R&B""|""Birthday""|""Either Way""|""Make This Song Cry""",103737,6013,208
CYN - Only With You,Music,"CYN|""Only""|""With""|""You""|""Unsub""|""Records""|""(Caroline)""|""Pop""",88962,2811,146
The Script - Arms Open (Official Video),Music,"the script|""the script arms open""|""the script rain""|""the script hall of fame""|""the script the man who can't be moved""|""the script breakeven""|""the script nothing""|""the script superheroes""|""the script for the first time""|""the script rain lyrics""|""the script if you could see me now""|""Arms Open""|""Columbia""|""Pop""|""The Script""",244136,19884,132
Sam Smith - One Last Song (Official Video),Music,"Sam|""Smith""|""One""|""Last""|""Song""|""Capitol""|""Pop""",3511092,161383,1993
Sigrid - Strangers (Official Video),Music,"Sigrid|""Strangers""|""Island""|""Records""|""Pop""",212691,14525,222
"J. Balvin, Willy William - Mi Gente (Alesso Remix) with Anwar Jibawi",Music,"j balvin willy william mi gente alesso remix with anwar jibawi|""balvin""|""willy""|""william""|""mi""|""gente""|""alesso""|""remix""|""with""|""anwar""|""jibawi""|""alesso anitta is that for me live at ultra brasil 2017 vr180 experience""|""alesso anitta is that for me official music video""|""alesso big slap festival 2017""|""J. Balvin""|""Willy William - Mi Gente (Alesso Remix) with Anwar Jibawi""|""edm""|""music""|""drops""|""edm drops""|""shotsstudios""|""lelepons""|""rudymancuso""|""hannahstocking""|""shots""",706590,26718,1358
PRETTYMUCH - No More (Audio) ft. French Montana,Music,"No More|""PRETTYMUCH feat. French Montana""|""Pop""|""Syco Music""",141092,19274,82
Lissie - Blood and Muscle,Music,"Cooking Vinyl|""Lissie""|""Rock""|""Rock Singer/Songwriter""",12495,898,9
HANSON - Finally It's Christmas (Official Music Video),Music,[none],72473,2081,64
Cardi B | MOBO Awards 2017 | Live Performance,Music,"MOBO|""Awards""|""Cardi B""|""MOBO Awards""|""Live performance""|""bodak yellow""",32219,338,23
Kane Brown - Found You,Music,"kane brown deluxe|""heaven""|""setting the night on fire""|""what's mine is yours""|""kane brown live""|""used to love you sober""|""what ifs""|""kane brown and lauren alaina""|""lauren alaina""|""chris young""|""kane brown and chris young""|""kane brown and brad paisley""|""Country""|""Found You""|""Kane Brown""|""RCA Records Label Nashville""",620282,13243,583
Poppy “Moshi Moshi” Official Lyrics & Meaning | Verified,Music,"genius|""rap genius""|""verified""|""official lyrics""|""lyrics""|""lyric video""|""Lyric videos""|""pop music""|""hip hop""|""rap""|""new pop music""|""Moriah Pereira poppy""|""poppy rio""|""chris greatti""|""titanic sinclair""|""titanic""|""blonde""|""zo chats""|""zo ai""|""am i doing this right""|""internet""",103605,3264,1575
Logic & Rag'n'Bone Man - Broken People (from Bright: The Album) [Official Audio],Music,"music|""official""|""music video""|""Lyric video""|""visualizer""|""Logic""|""Rag N Bone Man""|""UK""|""Visionary""|""Bright""|""Bright Movie""|""Bright The Album""|""Bright: The Album""|""Hip Hop""|""Pop""|""Netflix""|""Soundtrack""|""Movie""|""Movie soundtrack""",440431,22622,280
Carol of the Pugs,Music,"pug|""pugs""|""pug life""|""christmas""|""carol""|""dog""|""pet""|""pet spoof""|""animal""|""puppy""|""pup""|""doggy""|""cute""|""aww""|""silly""",3411,41,0
Galantis & Throttle - Tell Me You Love Me (Official Music Video),Music,"Galantis|""Throttle""|""Tell me you love""|""official music video""|""galantis official""|""come on and say it now""|""come on say it now""|""galantis tell me you love me""|""throttle tell me you love me""|""galantis throttle""|""throttle official""|""throttle music""|""new galantis""|""galantis song""|""tell me you love me galantis""|""tell me you love me throttle""|""galantis throttle collab""|""tell me u love me""|""galantis oh baby""|""galantis its easy""|""say it a million times tell me you love me""",298330,16243,226
Imagine Dragons - Thunder (Live On The Ellen DeGeneres Show/2017),Music,Imagine Dragons Thunder Evolve Ellen DeGeneres Ellen show,657286,30831,354
[OFFICIAL VIDEO] Deck The Halls - Pentatonix,Music,"Pentatonix|""Penatonix""|""PTX""|""PTXofficial""|""Mitch Grassi""|""Kirstie Maldonado""|""Scott Hoying""|""Avi Kaplan""|""Kevin""|""Olusola""|""K-O.""|""Cello""|""Cellobox""|""Beatbox""|""A Cappella""|""Harmony""|""Acapella""|""Acappela""|""Choir""|""Singing Competition""|""The Sing-Off""|""Sing-Off""|""Reality TV""|""Sing""|""Singing""|""Chorus""|""Sara Bareilles""|""Shawn Stockman""|""Ben Folds""|""Ben Folds 5""|""American Idol""|""X-Factor""|""The Voice""|""Voice""|""Pitch Perfect""",2976109,111536,3305
"Pitbull, Fifth Harmony - Por Favor (Official Video)",Music,"Becky G|""Daddy Yankee""|""Ozuna""|""Wisin""|""Fifth Harmony""|""Camila Cabello""|""Pitbull""|""Yandel""|""Bad Bunny""|""Dom Omar""|""Enrique Iglesias""|""Tour""|""Weekend""|""Jay z""|""French Montana""|""Latin music""|""reggaeton""|""Trap""|""Latin Trap""|""Farrucko""",5816097,195183,10232
MEGA JAM DAY,Music,"andrew|""huang""|""andrew huang""|""music""|""musician""|""producer""|""song""|""canadian""|""canada""|""toronto""|""ontario""|""dotan""|""dotan negrin""|""negrin""|""piano around the world""|""piano""|""keys""|""keyboard""|""native instruments""|""ni""|""komplete""|""kontrol""|""komplete kontrol""|""s61""|""mkii""|""mk2""|""maschine""|""ableton""|""live""|""instrumental""|""improv""|""jam""|""session""|""improvised""|""giveaway""|""jazz""|""hip-hop""|""beat""|""dnb""|""drum and bass""|""drum n bass""|""drum""|""bass""|""making beats""|""track""|""recording""|""dance""|""pop""|""house""|""trance""",94199,5653,40
"Miguel - Come Through and Chill (Audio) ft. J. Cole, Salaam Remi",Music,"ByStorm Entertainment/RCA Records|""Come Through and Chill""|""Miguel feat. J. Cole & Salaam Remi""|""R&B""",844675,30890,381
Darren Criss - I Don’t Mind (Official Music Video),Music,"Darren Criss I Don’t Mind|""I Don’t Mind Darren Criss""|""New music Darren Criss""|""I Don’t Mind Official Video""|""Darren Criss I Don’t Mind video""|""Darren Criss Official Video""|""Darren Criss""|""Darren Criss music""|""Darren Criss Homework""|""Homework Darren Criss""|""Darren Criss Dance""|""Dance Darren Cris""|""Darren Cris""|""Darren Chris""|""Darren Criss Glee""|""I Don’t Mind""|""I don't mind offiical music video""|""darren criss official videos""|""don't mind music video""|""i don't mind music video""",71849,7625,25
Melissa Benoist Sings Running Home To You | Crisis On Earth X | Supergirl S3x8,Music,"Legofreedom1|""crisis on earth x""|""arrow""|""the flash""|""supergirl""|""flash duet""|""supergirl duet""|""flash musical""|""crisis on earth x arrow""|""legends of tomorrow""|""barry and iris wedding""|""barry and iris's wedding""|""running home to you""|""the flash wedding""|""the flash crisis on earth x""|""supergirl crisis on earth x""|""crisis on earth x part 3""|""crisis on earth part 4""|""crisis on earth x part 1""|""crisis on earth part 2""|""pagey""|""home""|""melissa benoist""|""supergirl singing""|""melissa benoist singing""|""crossover""",23082,556,3
Harry Styles - Kiwi - ARIA Awards 2017,Music,"Harry Styles|""Kiwi""|""ARIAS""|""2017""|""HD Video""|""HQ Audio""|""ARIA Awards""|""Live""|""High Quality Audio""|""High Definition Video""|""Concert""|""Australian Recording Industry Association""",186722,9773,41
2018 Rock + Metal Grammy Nominees Revealed,Music,"2018 grammy|""grammys""|""grammy nominees""|""60th annual gammy awards""|""nothing more""|""foo fighters""|""metallica""|""mastodon""|""metallica grammy""|""foo fighters grammy""|""rock""|""hard rock""|""metal""|""heavy metal""|""news""|""loudwire""",24491,734,24
RAINSFORD - Intentions feat. Twin Shadow [Official Music Video],Music,"rainsford|""rainey""|""rainey qualley""|""twin shadow""|""intentions""",7746,203,20
Grammys 2018 Nominations Announced | Billboard News,Music,"billboard news|""billboard""|""official billboard channel""|""billboard channel""|""official""|""news""|""music""|""entertainment""|""music news""|""grammys""|""grammy awards""|""2018 grammys""|""grammys 2018""|""grammy awards 2018""|""2018 grammy awards""|""grammy nominations""|""jay z""|""jay-z""|""jayz""|""Childish Gambino""|""childish""|""gambino""|""Kendrick Lamar""|""bruno mars""|""lorde""|""kendrick""|""lamar""|""Despacito""|""julia michaels""|""sza""|""khalid""|""Alessia Cara""|""lil uzi vert""|""4:44""|""damn.""|""kevan kenney""|""2017""",4010,83,13
Demi Lovato - Tell Me You Love Me,Music,"Demi Lovato|""Tell Me You Love Me""|""Jesse Williams""|""Demi""|""Lovato""|""Tell""|""Me""|""You""|""Love""|""Island""|""Records""|""Pop""",15463329,999791,18452
G-Eazy & Halsey - Him & I (Official Video),Music,"BPG/RVG/RCA Records|""G-Eazy & Halsey""|""Him & I""|""Rap""",6119892,346407,4799
Lindsey Stirling - Carol of the Bells,Music,"lindsey|""lindsay""|""violin""|""dubstep""|""electronic""|""sterling""|""stirling""|""christmas""|""carol""|""bells""|""of the""|""xmas""|""warmer in the winter""|""holiday""|""cover""|""music""",1894772,126181,1328
Taylor Swift - I Did Something Bad (Cover) | By Shoshana Bean and Cynthia Erivo,Music,"taylor swift|""reputation""|""acoustic""|""live""|""soul""|""pop""|""music""|""viola""|""violin""|""cello""|""broadway""|""wicked""|""the color purple""|""cover""",330467,12350,363
Juicy J - Kamasutra (Audio) ft. Cardi B,Music,"Juicy|""Kamasutra""|""(Audio)""|""Mo'""|""Faces""|""Rap/Hip-Hop""",691515,11187,5868
Selena Gomez Tearfully Accepts Woman of the Year Award at Billboard's Women in Music 2017,Music,"billboard|""billboard channel""|""official""|""billboard magazine""|""music""|""official billboard channel""|""selena gomez""|""women in music""|""women in music 2017""|""wim""|""wim 2017""|""speech""|""woman of the year""|""wolves""|""bad liar""|""pop""|""pop music""|""acceptance""|""acceptance speech""|""crying""|""selena""|""gomez""|""selena gomez women in music""|""women""|""in""|""selena gomez woman of the year""|""selena gomez acceptance speech""|""2017""|""singer""|""songwriter""",3958427,112354,3968
Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],Music,"edsheeran|""ed sheeran""|""acoustic""|""live""|""cover""|""official""|""remix""|""official video""|""lyrics""|""session""|""beyonce""|""beyonce live""",19316205,842328,15673
Five Finger Death Punch - Gone Away (Lyric Video),Music,"Five|""Finger""|""Death""|""Punch""|""Metal""|""Gone""|""Away""|""GreatestHits""|""Offspring""|""music""|""music video""|""vydia""|""Gone Away""|""Five Finger Death Punch""|""A Decade Of Destruction""|""2017""|""Prospect Park""|""Nick Hipa""|""Bryan Holland""|""vevo""",503171,23461,522
Sia - Candy Cane Lane,Music,Sia Candy Cane Lane Holiday,991568,49395,1189
Martin Garrix & David Guetta - So Far Away (feat. Jamie Scott & Romy Dya) (Official Video),Music,"Martin Garrix|""EDM""|""Animals""|""Wizard""|""Proxy""|""BFAM""|""Tremor""|""GRX""|""Ultra""|""EDC""|""Dance music""|""Martin""|""Garrix""|""House""|""Techno""|""Hardwell""|""Tiesto""|""Skrillex""|""Avicii""|""Virus""|""Beatport""|""DJ Mag""|""David Guetta""|""in the name of love""|""jamie scott""|""romy dya""|""so far away""",3170624,216407,2603
Chris Stapleton - A Simple Song (Audio),Music,"Chris|""Stapleton""|""Simple""|""Song""|""Mercury""|""Nashville""|""Country""",156059,2797,119
Hunter Hayes - More (Part Two Of Pictures),Music,"Hunter|""Hayes""|""more""|""pictures""|""you should be loved""|""hunter hayes""|""part two""|""throwback""|""official music video""",62886,2008,58
The New Snapchat in 60 Seconds,Music,"new snapchat|""version 2""|""snap inc""|""brandnew""|""update""|""software""|""snap""|""new update""|""redesign""|""reorganize""|""Snapchat""",3206396,0,0
Dream Killa,Music,"Xscape|""Dream""|""Killa""",24972,1576,25
Luke Bryan - Out Of Nowhere Girl (Audio),Music,"Luke|""Bryan""|""Out""|""Of""|""Nowhere""|""Girl""|""Capitol""|""Records""|""Nashville""|""Country""",95682,4484,87
K. Michelle - Kim K (Official Audio),Music,"KIm K|""Kim Kardashian""|""K. Michelle""|""K.Michelle Music""|""Official Audio""|""Atlantic Records""|""Warner Music Group""|""The People I Used To Know""|""KIMBERLY: The People I Used To Know""|""R&B""|""Birthday""|""Either Way""|""Make This Song Cry""",132872,6937,246
Why aren't you likable?,Music,"tessa violet|""vlogger""|""video blogger""|""youtuber""|""meekakitty""|""original music""|""youtube musician""",128555,13478,71
PRETTYMUCH - No More (Audio) ft. French Montana,Music,"No More|""PRETTYMUCH feat. French Montana""|""Pop""|""Syco Music""",184848,21199,98
The Script - Arms Open (Official Video),Music,"the script|""the script arms open""|""the script rain""|""the script hall of fame""|""the script the man who can't be moved""|""the script breakeven""|""the script nothing""|""the script superheroes""|""the script for the first time""|""the script rain lyrics""|""the script if you could see me now""|""Arms Open""|""Columbia""|""Pop""|""The Script""",335640,23422,171
Sam Smith - One Last Song (Official Video),Music,"Sam|""Smith""|""One""|""Last""|""Song""|""Capitol""|""Pop""",4114769,170687,2247
"J. Balvin, Willy William - Mi Gente (Alesso Remix) with Anwar Jibawi",Music,"j balvin willy william mi gente alesso remix with anwar jibawi|""balvin""|""willy""|""william""|""mi""|""gente""|""alesso""|""remix""|""with""|""anwar""|""jibawi""|""alesso anitta is that for me live at ultra brasil 2017 vr180 experience""|""alesso anitta is that for me official music video""|""alesso big slap festival 2017""|""J. Balvin""|""Willy William - Mi Gente (Alesso Remix) with Anwar Jibawi""|""edm""|""music""|""drops""|""edm drops""|""shotsstudios""|""lelepons""|""rudymancuso""|""hannahstocking""|""shots""",1075693,29366,1599
Lissie - Blood and Muscle,Music,"Cooking Vinyl|""Lissie""|""Rock""|""Rock Singer/Songwriter""",15938,1061,9
Sigrid - Strangers (Official Video),Music,"Sigrid|""Strangers""|""Island""|""Records""|""Pop""",340088,18336,349
CYN - Only With You,Music,"CYN|""Only""|""With""|""You""|""Unsub""|""Records""|""(Caroline)""|""Pop""",99353,3020,153
First Aid Kit - Fireworks (Official Lyric Video),Music,"First Aid Kit|""Fireworks""|""Ruins""|""First Aid Kit Ruins""|""First Aid Kit Fireworks""",13128,536,3
HANSON - Finally It's Christmas (Official Music Video),Music,[none],82043,2175,85
Kane Brown - Found You,Music,"kane brown deluxe|""heaven""|""setting the night on fire""|""what's mine is yours""|""kane brown live""|""used to love you sober""|""what ifs""|""kane brown and lauren alaina""|""lauren alaina""|""chris young""|""kane brown and chris young""|""kane brown and brad paisley""|""Country""|""Found You""|""Kane Brown""|""RCA Records Label Nashville""",725461,14659,634
Cardi B | MOBO Awards 2017 | Live Performance,Music,"MOBO|""Awards""|""Cardi B""|""MOBO Awards""|""Live performance""|""bodak yellow""",34390,365,24
Logic & Rag'n'Bone Man - Broken People (from Bright: The Album) [Official Audio],Music,"music|""official""|""music video""|""Lyric video""|""visualizer""|""Logic""|""Rag N Bone Man""|""UK""|""Visionary""|""Bright""|""Bright Movie""|""Bright The Album""|""Bright: The Album""|""Hip Hop""|""Pop""|""Netflix""|""Soundtrack""|""Movie""|""Movie soundtrack""",539602,25609,319
Poppy “Moshi Moshi” Official Lyrics & Meaning | Verified,Music,"genius|""rap genius""|""verified""|""official lyrics""|""lyrics""|""lyric video""|""Lyric videos""|""pop music""|""hip hop""|""rap""|""new pop music""|""Moriah Pereira poppy""|""poppy rio""|""chris greatti""|""titanic sinclair""|""titanic""|""blonde""|""zo chats""|""zo ai""|""am i doing this right""|""internet""",113345,3509,1617
Galantis & Throttle - Tell Me You Love Me (Official Music Video),Music,"Galantis|""Throttle""|""Tell me you love""|""official music video""|""galantis official""|""come on and say it now""|""come on say it now""|""galantis tell me you love me""|""throttle tell me you love me""|""galantis throttle""|""throttle official""|""throttle music""|""new galantis""|""galantis song""|""tell me you love me galantis""|""tell me you love me throttle""|""galantis throttle collab""|""tell me u love me""|""galantis oh baby""|""galantis its easy""|""say it a million times tell me you love me""",338590,16988,247
[OFFICIAL VIDEO] Deck The Halls - Pentatonix,Music,"Pentatonix|""Penatonix""|""PTX""|""PTXofficial""|""Mitch Grassi""|""Kirstie Maldonado""|""Scott Hoying""|""Avi Kaplan""|""Kevin""|""Olusola""|""K-O.""|""Cello""|""Cellobox""|""Beatbox""|""A Cappella""|""Harmony""|""Acapella""|""Acappela""|""Choir""|""Singing Competition""|""The Sing-Off""|""Sing-Off""|""Reality TV""|""Sing""|""Singing""|""Chorus""|""Sara Bareilles""|""Shawn Stockman""|""Ben Folds""|""Ben Folds 5""|""American Idol""|""X-Factor""|""The Voice""|""Voice""|""Pitch Perfect""",3260376,115637,3474
"Pitbull, Fifth Harmony - Por Favor (Official Video)",Music,"Becky G|""Daddy Yankee""|""Ozuna""|""Wisin""|""Fifth Harmony""|""Camila Cabello""|""Pitbull""|""Yandel""|""Bad Bunny""|""Dom Omar""|""Enrique Iglesias""|""Tour""|""Weekend""|""Jay z""|""French Montana""|""Latin music""|""reggaeton""|""Trap""|""Latin Trap""|""Farrucko""",6374457,202600,10689
"Miguel - Come Through and Chill (Audio) ft. J. Cole, Salaam Remi",Music,"ByStorm Entertainment/RCA Records|""Come Through and Chill""|""Miguel feat. J. Cole & Salaam Remi""|""R&B""",955104,32845,425
MEGA JAM DAY,Music,"andrew|""huang""|""andrew huang""|""music""|""musician""|""producer""|""song""|""canadian""|""canada""|""toronto""|""ontario""|""dotan""|""dotan negrin""|""negrin""|""piano around the world""|""piano""|""keys""|""keyboard""|""native instruments""|""ni""|""komplete""|""kontrol""|""komplete kontrol""|""s61""|""mkii""|""mk2""|""maschine""|""ableton""|""live""|""instrumental""|""improv""|""jam""|""session""|""improvised""|""giveaway""|""jazz""|""hip-hop""|""beat""|""dnb""|""drum and bass""|""drum n bass""|""drum""|""bass""|""making beats""|""track""|""recording""|""dance""|""pop""|""house""|""trance""",96082,5724,42
Crawling (One More Light Live) - Linkin Park,Music,"Linkin Park|""Live""|""One More Light""|""Crawling""|""Chester Bennington""|""Mike Shinoda""|""Joe Hahn""|""Phoenix""|""Dave Farrell""|""Brad Delson""|""Rob Bourdon""|""Official""|""Live Album""",523885,73680,286
Grace VanderWaal - So Much More Than This,Music,"Grace VanderWaal|""Pop""|""So Much More Than This""|""Syco Music/Columbia Records""",479732,69709,509
Josh Groban with Tony Bennett - Christmas Time Is Here (Official Music Video),Music,"Josh Groban|""Christmas Time Is Here (with T""|""Pop""|""tony bennett""|""noel""|""christmas song""|""christmas music""",27459,947,62
