title,video_category,tags,views,likes,dislikes
Second-hand cars - transforming old Ford Mustangs into high-end watches,Automotive/Vehicle,"yt:cc=on|""Ford Mustang""",13832,78,8
"How a $4,550 Bespoke Bicycle is Made",Automotive/Vehicle,"Bicycles|""bloomberg""|""business news""|""Cycling""|""Bike racing""|""custom bikes""|""vintage""|""hand-crafted""|""gifts""|""handmade""|""MADE""|""documentary""|""dorset""|""UK""|""England""",22195,391,48
"How a $4,550 Bespoke Bicycle is Made",Automotive/Vehicle,"Bicycles|""bloomberg""|""business news""|""Cycling""|""Bike racing""|""custom bikes""|""vintage""|""hand-crafted""|""gifts""|""handmade""|""MADE""|""documentary""|""dorset""|""UK""|""England""",28308,436,55
DELIT DE FUITE - le Justicier de Noël,Automotive/Vehicle,"Z800|""Z800E""|""KAWASAKI""|""PARIS""|""GOPRO""|""CAM""|""MOTO""|""PARISIEN""|""STUNT""|""RS""|""YAMAHA""|""MT07""|""MT10""|""MT9""|""TMAX""|""H2""|""HJC""|""LORENZO""|""RIDER""|""MOTARD""|""CRASH""|""FRANCE""|""VLOG""|""YOUTUBE""|""delit de fuite""|""accident""|""crash""|""police""",701821,21102,290
DELIT DE FUITE - le Justicier de Noël,Automotive/Vehicle,"Z800|""Z800E""|""KAWASAKI""|""PARIS""|""GOPRO""|""CAM""|""MOTO""|""PARISIEN""|""STUNT""|""RS""|""YAMAHA""|""MT07""|""MT10""|""MT9""|""TMAX""|""H2""|""HJC""|""LORENZO""|""RIDER""|""MOTARD""|""CRASH""|""FRANCE""|""VLOG""|""YOUTUBE""|""delit de fuite""|""accident""|""crash""|""police""",1480882,38875,454
The Next Century of Chevy Trucks Starts Here | Chevrolet,Automotive/Vehicle,"Chevy|""Chevrolet""|""Chevy Trucks""|""Chevy Silverado""|""Texas Motor Speedway""|""Chevy Centennial""|""Next Generation Silverado""|""2019 Silverado""|""All New Silverado""",57915,565,66
DELIT DE FUITE - le Justicier de Noël,Automotive/Vehicle,"Z800|""Z800E""|""KAWASAKI""|""PARIS""|""GOPRO""|""CAM""|""MOTO""|""PARISIEN""|""STUNT""|""RS""|""YAMAHA""|""MT07""|""MT10""|""MT9""|""TMAX""|""H2""|""HJC""|""LORENZO""|""RIDER""|""MOTARD""|""CRASH""|""FRANCE""|""VLOG""|""YOUTUBE""|""delit de fuite""|""accident""|""crash""|""police""",2243263,68861,653
The Next Century of Chevy Trucks Starts Here | Chevrolet,Automotive/Vehicle,"Chevy|""Chevrolet""|""Chevy Trucks""|""Chevy Silverado""|""Texas Motor Speedway""|""Chevy Centennial""|""Next Generation Silverado""|""2019 Silverado""|""All New Silverado""",80838,594,74
DELIT DE FUITE - le Justicier de Noël,Automotive/Vehicle,"Z800|""Z800E""|""KAWASAKI""|""PARIS""|""GOPRO""|""CAM""|""MOTO""|""PARISIEN""|""STUNT""|""RS""|""YAMAHA""|""MT07""|""MT10""|""MT9""|""TMAX""|""H2""|""HJC""|""LORENZO""|""RIDER""|""MOTARD""|""CRASH""|""FRANCE""|""VLOG""|""YOUTUBE""|""delit de fuite""|""accident""|""crash""|""police""",2601143,83299,759
The Next Century of Chevy Trucks Starts Here | Chevrolet,Automotive/Vehicle,"Chevy|""Chevrolet""|""Chevy Trucks""|""Chevy Silverado""|""Texas Motor Speedway""|""Chevy Centennial""|""Next Generation Silverado""|""2019 Silverado""|""All New Silverado""",86034,608,78
DELIT DE FUITE - le Justicier de Noël,Automotive/Vehicle,"Z800|""Z800E""|""KAWASAKI""|""PARIS""|""GOPRO""|""CAM""|""MOTO""|""PARISIEN""|""STUNT""|""RS""|""YAMAHA""|""MT07""|""MT10""|""MT9""|""TMAX""|""H2""|""HJC""|""LORENZO""|""RIDER""|""MOTARD""|""CRASH""|""FRANCE""|""VLOG""|""YOUTUBE""|""delit de fuite""|""accident""|""crash""|""police""",2843579,91342,845
The Next Century of Chevy Trucks Starts Here | Chevrolet,Automotive/Vehicle,"Chevy|""Chevrolet""|""Chevy Trucks""|""Chevy Silverado""|""Texas Motor Speedway""|""Chevy Centennial""|""Next Generation Silverado""|""2019 Silverado""|""All New Silverado""",88143,621,80
DELIT DE FUITE - le Justicier de Noël,Automotive/Vehicle,"Z800|""Z800E""|""KAWASAKI""|""PARIS""|""GOPRO""|""CAM""|""MOTO""|""PARISIEN""|""STUNT""|""RS""|""YAMAHA""|""MT07""|""MT10""|""MT9""|""TMAX""|""H2""|""HJC""|""LORENZO""|""RIDER""|""MOTARD""|""CRASH""|""FRANCE""|""VLOG""|""YOUTUBE""|""delit de fuite""|""accident""|""crash""|""police""",3044139,97030,928
"Tesla Santa Mode Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",30484,386,33
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",231947,0,0
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",90206,725,140
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",402276,0,0
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",134503,1017,230
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",455772,0,0
Rubik's Cube Table Version 2,Automotive/Vehicle,"rubiks|""rubik's""|""cube""|""rubiks cube""|""furniture""|""hidden chest""|""woodworking""|""puzzle""",30550,555,72
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",157434,1137,269
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",466398,0,0
Rubik's Cube Table Version 2,Automotive/Vehicle,"rubiks|""rubik's""|""cube""|""rubiks cube""|""furniture""|""hidden chest""|""woodworking""|""puzzle""",39349,668,88
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",163042,1162,276
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",471027,0,0
Rubik's Cube Table Version 2,Automotive/Vehicle,"rubiks|""rubik's""|""cube""|""rubiks cube""|""furniture""|""hidden chest""|""woodworking""|""puzzle""",40149,672,88
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",164693,1165,276
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",474458,0,0
Rubik's Cube Table Version 2,Automotive/Vehicle,"rubiks|""rubik's""|""cube""|""rubiks cube""|""furniture""|""hidden chest""|""woodworking""|""puzzle""",40613,672,88
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",166006,1167,278
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",477976,0,0
Rubik's Cube Table Version 2,Automotive/Vehicle,"rubiks|""rubik's""|""cube""|""rubiks cube""|""furniture""|""hidden chest""|""woodworking""|""puzzle""",41242,675,88
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",166649,1175,280
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",481619,0,0
Rubik's Cube Table Version 2,Automotive/Vehicle,"rubiks|""rubik's""|""cube""|""rubiks cube""|""furniture""|""hidden chest""|""woodworking""|""puzzle""",41607,676,88
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",167209,1179,281
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",484743,0,0
Rubik's Cube Table Version 2,Automotive/Vehicle,"rubiks|""rubik's""|""cube""|""rubiks cube""|""furniture""|""hidden chest""|""woodworking""|""puzzle""",41740,678,88
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",168447,1181,282
Thirty Car Pile up in the Snow || ViralHog,Automotive/Vehicle,"2017|""Cars""|""Crash""|""Fail""|""News""|""Trucks""|""USA""|""ViralHog""|""Weather""|""snow""|""ice""|""freeway""|""motorway""|""thirty""|""pile up""",62253,163,30
"PART 1 | Gwen Stefani with Blake Shelton | Instagram | December 24, 2017 | Christmas Eve with family",Automotive/Vehicle,"famous|""celebrities""|""actor""|""actress""|""stories""|""snapshot""|""snap""|""instagram""|""apollo""|""zuma""|""gwen""|""blake""|""shefani""|""mistletoe""",485534,0,0
Rubik's Cube Table Version 2,Automotive/Vehicle,"rubiks|""rubik's""|""cube""|""rubiks cube""|""furniture""|""hidden chest""|""woodworking""|""puzzle""",41799,679,88
"Watch Tesla's Secret Santa Mode!  Easter Egg with Icy Roads, Reindeer, Jingle Bells and More",Automotive/Vehicle,"tesla|""model s""|""model x""|""easter egg""|""tesla santa mode""|""santa mode""|""tesla holidays""",168863,1181,282
[HOONIGAN] DT 190: $200 Miata Kart Build [Part 6] - Cage Build and Indoor Donuts,Automotive/Vehicle,"miata|""mazda""|""$200 mazda miata""|""custom build""|""death kart""|""kart""|""roll cage""|""build show""|""daily vlog""|""car vlog""|""fabrication""|""welding""|""custom fab work""|""custom fabrication""|""fabricator""|""metal work""|""the hoonigans""|""hoonigan""|""donut garage""|""garage life""|""long beach""|""california""|""car culture""",321245,11072,93
I Said I Would NEVER Do This To My Truck... BIG MODS INCOMING!,Automotive/Vehicle,"tj hunt|""tjhunt""|""salomondrin""|""doug demuro""|""tanner fox""|""cleetus""|""cleetus mcfarland""|""cleetusmcfarland""|""3d machines""|""3dmachines""|""jrgarage""|""jr garage""|""lance stewart""|""casey neistat""|""christian guzman""|""schmee 150""|""schmee150""|""1320 video""|""mr jww""|""jww""|""mightycarmods""|""mighty car mods""|""superspeedersrob""",229570,9211,311
Thirty Car Pile up in the Snow || ViralHog,Automotive/Vehicle,"2017|""Cars""|""Crash""|""Fail""|""News""|""Trucks""|""USA""|""ViralHog""|""Weather""|""snow""|""ice""|""freeway""|""motorway""|""thirty""|""pile up""",83907,181,32
[HOONIGAN] DT 190: $200 Miata Kart Build [Part 6] - Cage Build and Indoor Donuts,Automotive/Vehicle,"miata|""mazda""|""$200 mazda miata""|""custom build""|""death kart""|""kart""|""roll cage""|""build show""|""daily vlog""|""car vlog""|""fabrication""|""welding""|""custom fab work""|""custom fabrication""|""fabricator""|""metal work""|""the hoonigans""|""hoonigan""|""donut garage""|""garage life""|""long beach""|""california""|""car culture""",343491,11379,99
I Said I Would NEVER Do This To My Truck... BIG MODS INCOMING!,Automotive/Vehicle,"tj hunt|""tjhunt""|""salomondrin""|""doug demuro""|""tanner fox""|""cleetus""|""cleetus mcfarland""|""cleetusmcfarland""|""3d machines""|""3dmachines""|""jrgarage""|""jr garage""|""lance stewart""|""casey neistat""|""christian guzman""|""schmee 150""|""schmee150""|""1320 video""|""mr jww""|""jww""|""mightycarmods""|""mighty car mods""|""superspeedersrob""",232084,9265,315
Thirty Car Pile up in the Snow || ViralHog,Automotive/Vehicle,"2017|""Cars""|""Crash""|""Fail""|""News""|""Trucks""|""USA""|""ViralHog""|""Weather""|""snow""|""ice""|""freeway""|""motorway""|""thirty""|""pile up""",95509,195,32
[HOONIGAN] DT 190: $200 Miata Kart Build [Part 6] - Cage Build and Indoor Donuts,Automotive/Vehicle,"miata|""mazda""|""$200 mazda miata""|""custom build""|""death kart""|""kart""|""roll cage""|""build show""|""daily vlog""|""car vlog""|""fabrication""|""welding""|""custom fab work""|""custom fabrication""|""fabricator""|""metal work""|""the hoonigans""|""hoonigan""|""donut garage""|""garage life""|""long beach""|""california""|""car culture""",356860,11573,105
I Said I Would NEVER Do This To My Truck... BIG MODS INCOMING!,Automotive/Vehicle,"tj hunt|""tjhunt""|""salomondrin""|""doug demuro""|""tanner fox""|""cleetus""|""cleetus mcfarland""|""cleetusmcfarland""|""3d machines""|""3dmachines""|""jrgarage""|""jr garage""|""lance stewart""|""casey neistat""|""christian guzman""|""schmee 150""|""schmee150""|""1320 video""|""mr jww""|""jww""|""mightycarmods""|""mighty car mods""|""superspeedersrob""",233640,9296,317
Thirty Car Pile up in the Snow || ViralHog,Automotive/Vehicle,"2017|""Cars""|""Crash""|""Fail""|""News""|""Trucks""|""USA""|""ViralHog""|""Weather""|""snow""|""ice""|""freeway""|""motorway""|""thirty""|""pile up""",101082,208,37
New Year's Eve Penske Peel at the 11foot8 bridge,Automotive/Vehicle,"11foot8|""low clearance crash""|""truck crash""|""train trestle""|""Durham""",304017,3446,158
[HOONIGAN] DT 190: $200 Miata Kart Build [Part 6] - Cage Build and Indoor Donuts,Automotive/Vehicle,"miata|""mazda""|""$200 mazda miata""|""custom build""|""death kart""|""kart""|""roll cage""|""build show""|""daily vlog""|""car vlog""|""fabrication""|""welding""|""custom fab work""|""custom fabrication""|""fabricator""|""metal work""|""the hoonigans""|""hoonigan""|""donut garage""|""garage life""|""long beach""|""california""|""car culture""",369693,11754,109
I Said I Would NEVER Do This To My Truck... BIG MODS INCOMING!,Automotive/Vehicle,"tj hunt|""tjhunt""|""salomondrin""|""doug demuro""|""tanner fox""|""cleetus""|""cleetus mcfarland""|""cleetusmcfarland""|""3d machines""|""3dmachines""|""jrgarage""|""jr garage""|""lance stewart""|""casey neistat""|""christian guzman""|""schmee 150""|""schmee150""|""1320 video""|""mr jww""|""jww""|""mightycarmods""|""mighty car mods""|""superspeedersrob""",235025,9334,317
Mecum Collector Car Auction - Kissimmee 2018 Day 2,Automotive/Vehicle,[none],90556,360,53
New Year's Eve Penske Peel at the 11foot8 bridge,Automotive/Vehicle,"11foot8|""low clearance crash""|""truck crash""|""train trestle""|""Durham""",380530,3836,187
[HOONIGAN] DT 190: $200 Miata Kart Build [Part 6] - Cage Build and Indoor Donuts,Automotive/Vehicle,"miata|""mazda""|""$200 mazda miata""|""custom build""|""death kart""|""kart""|""roll cage""|""build show""|""daily vlog""|""car vlog""|""fabrication""|""welding""|""custom fab work""|""custom fabrication""|""fabricator""|""metal work""|""the hoonigans""|""hoonigan""|""donut garage""|""garage life""|""long beach""|""california""|""car culture""",378901,11876,111
I Said I Would NEVER Do This To My Truck... BIG MODS INCOMING!,Automotive/Vehicle,"tj hunt|""tjhunt""|""salomondrin""|""doug demuro""|""tanner fox""|""cleetus""|""cleetus mcfarland""|""cleetusmcfarland""|""3d machines""|""3dmachines""|""jrgarage""|""jr garage""|""lance stewart""|""casey neistat""|""christian guzman""|""schmee 150""|""schmee150""|""1320 video""|""mr jww""|""jww""|""mightycarmods""|""mighty car mods""|""superspeedersrob""",236036,9351,317
Watch the ALL-NEW BMW M5 refuel mid-drift to take TWO GUINNESS WORLD RECORDS™ titles,Automotive/Vehicle,"BMW|""BMWUSA""|""all-new M5""|""M5""|""BMW M""|""drift""|""drifting""|""BMWM5""|""stunt""|""refuel""|""skidpad""|""skid""|""record""|""worldrecord""|""guinness book""|""guinness world record""|""M5Drift""",907516,6113,192
World premiere of the new Mercedes-Benz User Experience,Automotive/Vehicle,"mercedes-benz|""world premiere""|""CES Las Vegas""",38585,907,33
Mecum Collector Car Auction - Kissimmee 2018 Day 2,Automotive/Vehicle,[none],93903,364,54
1992 Chevy Lumina Euro commercial,Automotive/Vehicle,"1992|""92""|""90s""|""chevy""|""chevrolet""|""lumina""|""euro""|""es""|""eurosport""|""car""|""cars""|""commercials""|""ads""|""gm""|""general""|""motors""",6491,15,0
Watch the ALL-NEW BMW M5 refuel mid-drift to take TWO GUINNESS WORLD RECORDS™ titles,Automotive/Vehicle,"BMW|""BMWUSA""|""all-new M5""|""M5""|""BMW M""|""drift""|""drifting""|""BMWM5""|""stunt""|""refuel""|""skidpad""|""skid""|""record""|""worldrecord""|""guinness book""|""guinness world record""|""M5Drift""",1068579,8029,241
World premiere of the new Mercedes-Benz User Experience MBUX,Automotive/Vehicle,"mercedes-benz|""world premiere""|""CES Las Vegas""",44216,929,33
1992 Chevy Lumina Euro commercial,Automotive/Vehicle,"1992|""92""|""90s""|""chevy""|""chevrolet""|""lumina""|""euro""|""es""|""eurosport""|""car""|""cars""|""commercials""|""ads""|""gm""|""general""|""motors""",6570,15,0
Watch the ALL-NEW BMW M5 refuel mid-drift to take TWO GUINNESS WORLD RECORDS™ titles,Automotive/Vehicle,"BMW|""BMWUSA""|""all-new M5""|""M5""|""BMW M""|""drift""|""drifting""|""BMWM5""|""stunt""|""refuel""|""skidpad""|""skid""|""record""|""worldrecord""|""guinness book""|""guinness world record""|""M5Drift""",1198379,10795,287
Most Interesting Electric SUV at CES 2018,Automotive/Vehicle,"ces 2018|""byton""|""ces""|""electric cars""|""cars""|""ev""|""electric vehicle""|""ces 2018 electric cars""|""concept car""|""automotive""|""byton ces 2018""|""byton electric car""|""electric""|""byton ces""|""electric car""|""electric car news""|""tesla""|""byton suv""|""byton car""|""concept cars""|""e for electric""|""car tech""|""byton unveiling""|""byton vs tesla""|""byton concept""|""byton concept suv""|""electric suv""|""chinese""|""2018""|""future cars""|""byton concept ev""|""review""|""future""|""technology""|""tech""|""test""|""vehicles""",80102,1988,111
Detroit Auto Show 2018: Press Day 1 - World debuts of new cars,Automotive/Vehicle,"Roadshow|""Detroit Auto Show""|""CNET.com""|""CNET Live""|""Roadshow Live""|""Brian Cooley""|""Tim Stevens""|""The Detroit Auto Show 2018""|""Auto Show 2018""|""NAIAS 2018""|""Car Tech""|""automobile tech""|""auto tech""|""self driving cars""|""car automation""|""luxury car technology""",49536,503,127
Wallaby on Harbour Bridge,Automotive/Vehicle,"Wallaby|""Australian wildlife""|""NSW police""|""Sydney""",10477,35,14
2019 Chevrolet Silverado First Look - 2018 Detroit Auto Show,Automotive/Vehicle,"AutoGuide|""Car""|""Automotive""|""Automobile (industry)""|""Drive""|""vehicle""|""Chevrolet""|""Silverado""|""Chevrolet SIlverado""|""Truck""|""Chevy""|""Chevy Silverado""|""Chevrolet Truck""|""Pickup Truck""|""Pickup""|""Trucks""|""Silverado debut""|""2019 Chevrolet Silverado""|""New Silverado""|""Chevy Pickup""|""Detroit Auto Show""|""2018 Detroit Auto Show""|""NAIAS""|""2018 NAIAS""|""New Truck""|""Silverado First Look""|""Duramax""|""Silverado Diesel""|""GM""|""General Motors""",47430,480,63
2019 Toyota Avalon – Redline: First Look – 2018 NAIAS,Automotive/Vehicle,"2019 Toyota Avalon|""Toyota Avalon""|""Toyota""|""Avalon""|""sofyan bey""|""redline""|""redline reviews""|""2theredline""|""2theredlinellc""|""naias""|""2018 naias""",96774,1669,73
Most Interesting Electric SUV at CES 2018,Automotive/Vehicle,"ces 2018|""byton""|""ces""|""electric cars""|""cars""|""ev""|""electric vehicle""|""ces 2018 electric cars""|""concept car""|""automotive""|""byton ces 2018""|""byton electric car""|""electric""|""byton ces""|""electric car""|""electric car news""|""tesla""|""byton suv""|""byton car""|""concept cars""|""e for electric""|""car tech""|""byton unveiling""|""byton vs tesla""|""byton concept""|""byton concept suv""|""electric suv""|""chinese""|""2018""|""future cars""|""byton concept ev""|""review""|""future""|""technology""|""tech""|""test""|""vehicles""",85994,2051,116
Wallaby on Harbour Bridge,Automotive/Vehicle,"Wallaby|""Australian wildlife""|""NSW police""|""Sydney""",11736,35,14
Detroit Auto Show 2018: Press Day 1 - World debuts of new cars,Automotive/Vehicle,"Roadshow|""Detroit Auto Show""|""CNET.com""|""CNET Live""|""Roadshow Live""|""Brian Cooley""|""Tim Stevens""|""The Detroit Auto Show 2018""|""Auto Show 2018""|""NAIAS 2018""|""Car Tech""|""automobile tech""|""auto tech""|""self driving cars""|""car automation""|""luxury car technology""",53092,523,132
The Original Ford Mustang BULLITT: The Holy Grail of Mustang | Mustang | Ford,Automotive/Vehicle,"Ford Mustang|""Mustang""|""2019 Ford Mustang Bullitt""|""Ford Mustang Bullitt""|""Mustang Bullitt""|""Bullitt""|""Steve McQueen""|""Warner Bros. Entertainment""|""Warner Bros""|""Molly McQueen""|""Steve Kiernan""|""Ford""|""Ford Motor Company""",83525,489,21
2019 Chevrolet Silverado First Look - 2018 Detroit Auto Show,Automotive/Vehicle,"AutoGuide|""Car""|""Automotive""|""Automobile (industry)""|""Drive""|""vehicle""|""Chevrolet""|""Silverado""|""Chevrolet SIlverado""|""Truck""|""Chevy""|""Chevy Silverado""|""Chevrolet Truck""|""Pickup Truck""|""Pickup""|""Trucks""|""Silverado debut""|""2019 Chevrolet Silverado""|""New Silverado""|""Chevy Pickup""|""Detroit Auto Show""|""2018 Detroit Auto Show""|""NAIAS""|""2018 NAIAS""|""New Truck""|""Silverado First Look""|""Duramax""|""Silverado Diesel""|""GM""|""General Motors""",55574,511,72
The Original Maserati Ghibli Proves Maserati Was Once Great,Automotive/Vehicle,"maserati ghibli|""ghibli""|""original maserati ghibli""|""maserati ghibli ss""|""maserati""|""1970s maserati""|""1960s maserati""|""maserati ghibli 1971""|""doug demuro""|""demuro""",410280,11721,371
The Most Expensive Countries To Buy Cool Used Cars,Automotive/Vehicle,"Carthrottle|""car throttle""|""GT-R""|""Alex Kersten""|""370z""|""E92""|""S2000""|""E46""|""M3""|""EP3""|""Expensive cars""|""Maserati""|""Porsche""|""MX5""|""Money""",235077,7911,163
2019 Toyota Avalon – Redline: First Look – 2018 NAIAS,Automotive/Vehicle,"2019 Toyota Avalon|""Toyota Avalon""|""Toyota""|""Avalon""|""sofyan bey""|""redline""|""redline reviews""|""2theredline""|""2theredlinellc""|""naias""|""2018 naias""",112191,1766,84
Most Interesting Electric SUV at CES 2018,Automotive/Vehicle,"ces 2018|""byton""|""ces""|""electric cars""|""cars""|""ev""|""electric vehicle""|""ces 2018 electric cars""|""concept car""|""automotive""|""byton ces 2018""|""byton electric car""|""electric""|""byton ces""|""electric car""|""electric car news""|""tesla""|""byton suv""|""byton car""|""concept cars""|""e for electric""|""car tech""|""byton unveiling""|""byton vs tesla""|""byton concept""|""byton concept suv""|""electric suv""|""chinese""|""2018""|""future cars""|""byton concept ev""|""review""|""future""|""technology""|""tech""|""test""|""vehicles""",88487,2078,118
Wallaby on Harbour Bridge,Automotive/Vehicle,"Wallaby|""Australian wildlife""|""NSW police""|""Sydney""",12872,37,14
Detroit Auto Show 2018: Press Day 1 - World debuts of new cars,Automotive/Vehicle,"Roadshow|""Detroit Auto Show""|""CNET.com""|""CNET Live""|""Roadshow Live""|""Brian Cooley""|""Tim Stevens""|""The Detroit Auto Show 2018""|""Auto Show 2018""|""NAIAS 2018""|""Car Tech""|""automobile tech""|""auto tech""|""self driving cars""|""car automation""|""luxury car technology""",54915,529,136
The Original Ford Mustang BULLITT: The Holy Grail of Mustang | Mustang | Ford,Automotive/Vehicle,"Ford Mustang|""Mustang""|""2019 Ford Mustang Bullitt""|""Ford Mustang Bullitt""|""Mustang Bullitt""|""Bullitt""|""Steve McQueen""|""Warner Bros. Entertainment""|""Warner Bros""|""Molly McQueen""|""Steve Kiernan""|""Ford""|""Ford Motor Company""",101208,574,38
2019 Chevrolet Silverado First Look - 2018 Detroit Auto Show,Automotive/Vehicle,"AutoGuide|""Car""|""Automotive""|""Automobile (industry)""|""Drive""|""vehicle""|""Chevrolet""|""Silverado""|""Chevrolet SIlverado""|""Truck""|""Chevy""|""Chevy Silverado""|""Chevrolet Truck""|""Pickup Truck""|""Pickup""|""Trucks""|""Silverado debut""|""2019 Chevrolet Silverado""|""New Silverado""|""Chevy Pickup""|""Detroit Auto Show""|""2018 Detroit Auto Show""|""NAIAS""|""2018 NAIAS""|""New Truck""|""Silverado First Look""|""Duramax""|""Silverado Diesel""|""GM""|""General Motors""",61652,533,74
The Original Maserati Ghibli Proves Maserati Was Once Great,Automotive/Vehicle,"maserati ghibli|""ghibli""|""original maserati ghibli""|""maserati ghibli ss""|""maserati""|""1970s maserati""|""1960s maserati""|""maserati ghibli 1971""|""doug demuro""|""demuro""",566579,14162,507
The Most Expensive Countries To Buy Cool Used Cars,Automotive/Vehicle,"Carthrottle|""car throttle""|""GT-R""|""Alex Kersten""|""370z""|""E92""|""S2000""|""E46""|""M3""|""EP3""|""Expensive cars""|""Maserati""|""Porsche""|""MX5""|""Money""",255813,8307,178
2019 Toyota Avalon – Redline: First Look – 2018 NAIAS,Automotive/Vehicle,"2019 Toyota Avalon|""Toyota Avalon""|""Toyota""|""Avalon""|""sofyan bey""|""redline""|""redline reviews""|""2theredline""|""2theredlinellc""|""naias""|""2018 naias""",119938,1814,93
